2101,PortugalTaxiTrajs,MBRSlidingFullWindow,6000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 181006,181003,181038,181035,181081,181078, 0,200387,0,186854,0,188946, 334930,40058,323451,34952,322771,39071
2101,PortugalTaxiTrajs,MBRSlidingFullWindow,8000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 180983,180978,180998,180996,181095,181093, 0,161446,0,161308,0,167618, 294601,30500,296101,26713,300935,34670
2101,PortugalTaxiTrajs,MBRSlidingFullWindow,10000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 181089,181086,181004,181001,181061,181058, 0,149771,0,150903,0,144606, 284975,22367,284429,22248,280248,22179
2101,PortugalTaxiTrajs,NormalizedMBRSlidingFullWindow,2000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 181079,181072,181037,181034,181096,181092, 0,338440,0,339915,0,345975, 437035,45469,438725,44590,444065,43730
2101,PortugalTaxiTrajs,NormalizedMBRSlidingFullWindow,4000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 181051,181047,181019,181016,181092,181090, 0,169526,0,180636,0,166870, 301842,21988,314988,25168,297522,19292
2101,PortugalTaxiTrajs,NormalizedMBRSlidingFullWindow,6000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 181095,181093,181045,181043,181094,181091, 0,139433,0,139515,0,139796, 273870,15641,270822,15239,273227,14703
2101,PortugalTaxiTrajs,NormalizedMBRSlidingFullWindow,8000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 181090,181087,181085,181082,181018,181015, 0,131630,0,128397,0,126342, 265981,11466,261945,10314,262401,11179
2101,PortugalTaxiTrajs,NormalizedMBRSlidingFullWindow,10000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","SlidingEventTimeWindows", 181089,181086,181089,181086,181088,181084, 0,123447,0,120195,0,127585, 259437,10033,252044,13355,259991,7751
2101,PortugalTaxiTrajs,IncrementalMBR,2000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows", 181050,181048,181092,181088,181045,181041, 0,2973773,0,2878249,0,3158620, 3041072,49918,2973263,47531,3236351,52702
2101,PortugalTaxiTrajs,IncrementalMBR,4000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows","Source: Custom Source -> Map -> Timestamps/Watermarks","TumblingEventTimeWindows", 181080,181078,181099,181095,181076,181072, 0,3138787,0,3160132,0,2784351, 3228456,50600,3257835,52363,2871767,46441
