2101,NetworkMadagascar_Obj200_TI15_18M,NormalizedMBRSlidingFullWindow,1000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121101, readRecords, 0, writeRecords, 587217,"SlidingEventTimeWindows", execDuration, 121063, readRecords, 542578, writeRecords, 16969811,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 120969, readRecords, 0, writeRecords, 588155,"SlidingEventTimeWindows", execDuration, 120940, readRecords, 546991, writeRecords, 15493080,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121035, readRecords, 0, writeRecords, 627992,"SlidingEventTimeWindows", execDuration, 121004, readRecords, 568588, writeRecords, 15523565
2101,NetworkMadagascar_Obj200_TI15_18M,NormalizedMBRSlidingFullWindow,5000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121112, readRecords, 0, writeRecords, 306042,"SlidingEventTimeWindows", execDuration, 121082, readRecords, 225907, writeRecords, 2077192,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 120890, readRecords, 0, writeRecords, 303095,"SlidingEventTimeWindows", execDuration, 120858, readRecords, 223825, writeRecords, 1775909,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121093, readRecords, 0, writeRecords, 287792,"SlidingEventTimeWindows", execDuration, 121056, readRecords, 211252, writeRecords, 1948560
2101,NetworkMadagascar_Obj200_TI15_18M,NormalizedMBRSlidingFullWindow,10000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121106, readRecords, 0, writeRecords, 216103,"SlidingEventTimeWindows", execDuration, 121070, readRecords, 124367, writeRecords, 362368,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121098, readRecords, 0, writeRecords, 219558,"SlidingEventTimeWindows", execDuration, 121062, readRecords, 127475, writeRecords, 337802,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121140, readRecords, 0, writeRecords, 216793,"SlidingEventTimeWindows", execDuration, 121103, readRecords, 128763, writeRecords, 348256
2101,NetworkMadagascar_Obj200_TI15_18M,IncrementalMBR,1000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121117, readRecords, 0, writeRecords, 230693,"TumblingEventTimeWindows", execDuration, 121084, readRecords, 130131, writeRecords, 9907,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121133, readRecords, 0, writeRecords, 232863,"TumblingEventTimeWindows", execDuration, 121096, readRecords, 133612, writeRecords, 9886,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121068, readRecords, 0, writeRecords, 241278,"TumblingEventTimeWindows", execDuration, 121036, readRecords, 139334, writeRecords, 9858
2101,NetworkMadagascar_Obj200_TI15_18M,IncrementalMBR,5000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121104, readRecords, 0, writeRecords, 244258,"TumblingEventTimeWindows", execDuration, 121065, readRecords, 140574, writeRecords, 9873,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121117, readRecords, 0, writeRecords, 229902,"TumblingEventTimeWindows", execDuration, 121082, readRecords, 128068, writeRecords, 9876,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121107, readRecords, 0, writeRecords, 236953,"TumblingEventTimeWindows", execDuration, 121070, readRecords, 134310, writeRecords, 9878
2101,NetworkMadagascar_Obj200_TI15_18M,IncrementalMBR,10000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 120917, readRecords, 0, writeRecords, 245996,"TumblingEventTimeWindows", execDuration, 120881, readRecords, 142615, writeRecords, 9858,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121103, readRecords, 0, writeRecords, 243271,"TumblingEventTimeWindows", execDuration, 121065, readRecords, 142723, writeRecords, 9858,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121096, readRecords, 0, writeRecords, 233232,"TumblingEventTimeWindows", execDuration, 121059, readRecords, 131300, writeRecords, 10166
2101,NetworkMadagascar_Obj200_TI15_18M,IncrementalNormalizedMBR,1000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121029, readRecords, 0, writeRecords, 2653788,"TumblingEventTimeWindows", execDuration, 120996, readRecords, 2629220, writeRecords, 12078,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121139, readRecords, 0, writeRecords, 2775806,"TumblingEventTimeWindows", execDuration, 121103, readRecords, 2730496, writeRecords, 8978,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121053, readRecords, 0, writeRecords, 2510789,"TumblingEventTimeWindows", execDuration, 121021, readRecords, 2485481, writeRecords, 8887
2101,NetworkMadagascar_Obj200_TI15_18M,IncrementalNormalizedMBR,5000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 120996, readRecords, 0, writeRecords, 1087420,"TumblingEventTimeWindows", execDuration, 120966, readRecords, 1065174, writeRecords, 9564,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121078, readRecords, 0, writeRecords, 1251900,"TumblingEventTimeWindows", execDuration, 121047, readRecords, 1182364, writeRecords, 9830,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121037, readRecords, 0, writeRecords, 1168287,"TumblingEventTimeWindows", execDuration, 121008, readRecords, 1133369, writeRecords, 9600
2101,NetworkMadagascar_Obj200_TI15_18M,IncrementalNormalizedMBR,10000,5,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121146, readRecords, 0, writeRecords, 698779,"TumblingEventTimeWindows", execDuration, 121119, readRecords, 649227, writeRecords, 9739,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121005, readRecords, 0, writeRecords, 738464,"TumblingEventTimeWindows", execDuration, 120969, readRecords, 683336, writeRecords, 9747,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121097, readRecords, 0, writeRecords, 724308,"TumblingEventTimeWindows", execDuration, 121067, readRecords, 656220, writeRecords, 9739
2101,NetworkMadagascar_Obj200_TI15_18M,DistributedNestedLoop,5000,100,30,5e-05,300,true,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121065, readRecords, 0, writeRecords, 135510,"SlidingEventTimeWindows", execDuration, 121024, readRecords, 56339, writeRecords, 16985,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121101, readRecords, 0, writeRecords, 148651,"SlidingEventTimeWindows", execDuration, 121070, readRecords, 59734, writeRecords, 18881,"Source: Custom Source -> Map -> Timestamps/Watermarks", execDuration, 121122, readRecords, 0, writeRecords, 137364,"SlidingEventTimeWindows", execDuration, 121085, readRecords, 58075, writeRecords, 17276
